"","","","","","","","","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","West Village","","","","","","","","","","","","","","","","Mon&#8211;Wed, Sun 4pm&#8211;3am; Thu&#8211;Sat 4pm&#8211;4am","","","","","","","","","","","","","","","","9568","","","","","","","","","","","","","","","","228 W 4th St between Christopher and W 10th Sts","Wilfie & Nell","","","","","","","","","","","","","","","","","212-242-2990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","British & Irish","","Subway: 1 to Christopher St&#8211;Sheridan Sq","","","","","","","","","","","","","","","","","","","","","212-242-2990","","","","","","","","","","","","","","","","","","","","$","WilfieNell","","ED","","","","","","","","","","","","","","","","","wilfieandnell.com",""
"","","","","","","","","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Financial District","","","","","","","","","","","","","","","","Mon&#8211;Fri 6:30am&#8211;9pm; Sat, Sun 8am&#8211;9pm ","","","","","","","","","","","","","","","","9569","","","","","","","","","","","","","","","","275 Greenwich St between Murray and Warren Sts","Kaffe 1668","","","","","","","","","","","","","","","","","212-693-3750","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Caf&eacute;s & diners","","Subway: 1, 2, 3 to Chambers St","","","","","","","","","","","","","","","","","","","","","212-693-3750","","","","","","","","","","","","","","","","","","","","$","Kaffe1668","","ED","","","","","","","","","","","","","","","","","www.kaffe1668.com",""
"","","","","","","","","Cash only","","","","","","","","","","","","","","","","","Brooklyn, NY","","","","","","","","","","","","","","","","","","Brooklyn: Williamsburg","","","","","","","","","","","","","","","","Sat, Sun noon&#8211;6pm","","","","","","","","","","","","","","","","9570","","","","","","","","","","","","","","","","105 North 3rd St between Berry and Wythe Sts","Mast Brothers Chocolate","","","","","","","","","","","","","","","","","718-388-2625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Food or Beverage Shop","","Subway: L to Bedford Ave","","","","","","","","","","","","","","","","","","TONY NTW 699 Daniel Gritzer &#8211; Assign","","","718-388-2625","","","","","","","","","","","","","","","","","","","","$","MastBrothersChocolate","","ED","","","","","","","","","","","","","","","","","www.mastbrotherschocolate.com",""
"","","","","","","","","AmEx, Bloomingdale&#146;s Credit Card, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Midtown East","","","","","","","","","","","","","","","","Mon&#8211;Fri 11am&#8211;7:30pm; Sat, Sun 11am&#8211;6pm","","","","","","","","","","","","","","","","9571","","","","","","","","","","","","","","","","Bloomingdale&#146;s, men&#146;s lower level, 1000 Third Ave between 59th and 60th Sts","Flip","","","","","","","","","","","","","","","","","212-705-2993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American","","Subway: F to Lexington Ave&#8211;63rd St; N, R, W to Lexington Ave&#8211;59th St; 4, 5, 6 to 59th St","","","","","","","","","","","","","","","","","","TONY NTW 699 Daniel Gritzer &#8211; Assign","","","212-705-2993","","","","","","","","","","","","","","","","","","","","$$","Flip","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","Brooklyn, NY","","","","","","","","","","","","","","","","","","Brooklyn: Park Slope","","","","","","","","","","","","","","","","Daily 11am&#8211;7pm","","","","","","","","","","","","","","","","9572","","","","","","","","","","","","","","","","668 President St between Fifth and Sixth Aves","Scandinavian Grace Kaf&eacute;","","","","","","","","","","","","","","","","","718-622-4045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Caf&eacute;s & diners","","Subway: M, R to Union St","","","","","","","","","","","","","","","","","","TONY NTW 699 Daniel Gritzer &#8211; Assign","","","718-622-4045","","","","","","","","","","","","","","","","","","","","$","ScandinavianGraceKafe","","ED","","","","","","","","","","","","","","","","","www.scandinaviangrace.com",""
"","","","","","","","","Cash only","","","","","","","","","","","","","","","","","Bronx, NY","","","","","","","","","","","","","","","","","","Bronx: City Island","","","","","","","","","","","","","","","","Fri&#8211;Sun 8am&#8211;5pm","","","","","","","","","","","","","","","","9573","","","","","","","","","","","","","","","","536 City Island Ave","Sugar & Spice Bake Shop","","","","","","","","","","","","","","","","","718-885-9229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American","","Travel: 6 to Pelham Park; BX 29 to City Island Ave and Cross St","","","","","","","","","","","","","","","","","","TONY NTW 699 Daniel Gritzer &#8211; Assign","","","718-885-9229","","","","","","","","","","","","","","","","","","","","$$","SugarSpiceBakeShop","","ED","","","","","","","","","","","","","","","","","www.sugarandspiceonline.com",""
"","","","","","","","","Cash only","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","yes","","East Harlem","","","","","","","","","","","","","","","","Mon&#8211;Fri 10am&#8211;11pm; Sat, Sun 9am&#8211;11pm","","","","","","","","","","","","","","","","9574","","","","","","","","","","","","","","","","1569 Lexington Ave between 100th and 101st Sts","Yo In Yo Out","","","","","","","","","","","","","","","","","212-987-5350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","French","","Subway: 6 to 103rd St","","","","","","","","","","","","","","","","","","TONY 699 NTW Claudia Mahedy","","","212-987-5350","","","","","","","","","","","","","","","","","","","","$$","YoInYoOut","","ED","","","","","","","","","","","","","","","","","yoinyoout.com",""
"","","","","","","","","Cash only","","","","","","","","","","","","","","","","","Brooklyn, NY","","","","","","","","","","","","","","","","","","Brooklyn: Williamsburg","","","","","","","","","","","","","","","","Tue&#8211;Thu 5pm&#8211;11pm; Fri, Sat 5pm&#8211;midnight","","","","","","","","","","","","","","","","9575","","","","","","","","","","","","","","","","152 Metropolitan Ave at Berry St","Barberry","","","","","","","","","","","","","","","","","718-599-3027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American Creative","","Subway: L to Bedford Ave","","","","","","","","","","","","","","","","","","TONY JO 699 Francoise Villeneuve &#8211; Assign","","","718-599-3027","","","","","","","","","","","","","","","","","","","","$$","Barberry","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Upper West Side","","","","","","","","","","","","","","","","Mon&#8211;Thu 6pm&#8211;1am; Fri, Sat 6pm&#8211;2am; Sun 6&#8211;10pm","","","","","","","","","","","","","","","","9577","","","","","","","","","","","","","","","","185 W 80th St at Amsterdam Ave","Cava Wine Bar","","","","","","","","","","","","","","","","","212-724-2282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Caribbean: Cuban","","Subway: 1 to 79th St","","","","","","","","","","","","","","","","","","TONY 699 JO Francoise Villeneuve &#8211; Assign","","","212-724-2282","","","","","","","","","","","","","","","","","","","","$$","CavaWineBar","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","Cheap eatsTakeout","Cash only","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Harlem","","","","","","","","","","","","","","","","Mon&#8211;Wed, Sun 11am&#8211;9pm; Thu&#8211;Sat 11am&#8211;midnight","","","","","","","","","","","","","","","","9578","","","","","","","","","","","","","","","","1902 Seventh Ave between 115th and 116th Sts","Doc&#146;s","","","","","","","","","","","","","","","","","212-222-8820","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barbeque","","Subway: B, C, 2, 3 to 116th St","","","","","","","","","","","","","","","","","","TONY JO 699 Francoise Villeneuve &#8211;Assign","","","212-222-8820","","","","","","","","","","","","","","","","","","","","$","Docs","","ED","","","","","","","","","","","","","","","","","www.docsharlemrestaurant.com",""
"","","","","","","","","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Midtown West","","","","","","","","","","","","","","","","Mon&#8211;Wed, Sun 11am&#8211;2am; Thu&#8211;Sat 11am&#8211;4am","","","","","","","","","","","","","","","","9579","","","","","","","","","","","","","","","","733 Ninth Ave between 49th and 50th Sts","Gossip Bar & Restaurant","","","","","","","","","","","","","","","","","212-265-2720","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American","","Subway: C, E to 50th St","","","","","","","","","","","","","","","","","","TONY JO 699 Francoise Villeneuve &#8211; Assign","","","212-265-2720","","","","","","","","","","","","","","","","","","","","$$","GossipBarRestaurant","","ED","","","","","","","","","","","","","","","","","www.gossipbarnyc.com",""
"","","","","","","","","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","West Village","","","","","","","","","","","","","","","","Mon&#8211;Thu, Sun 11am&#8211;11pm; Fri, Sat 11am&#8211;midnight","","","","","","","","","","","","","","","","9580","","","","","","","","","","","","","","","","65 Carmine St between Seventh Ave and Bedford St","Spunto","","","","","","","","","","","","","","","","","212-242-1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Italian","","Subway: 1 to Houston St","","","","","","","","","","","","","","","","","","TONY JO 699 Francoise Villeneuve &#8211; Assign","","","212-242-1200","","","","","","","","","","","","","","","","","","","","$$","Spunto","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","Queens, NY","","","","","","","","","","","","","","","","","","Queens: Forest Hills","","","","","","","","","","","","","","","","Mon&#8211;Sat 11:30am&#8211;10pm; Sun noon&#8211;9pm","","","","","","","","","","","","","","","","9581","","","","","","","","","","","","","","","","7242 Austin St at 72nd Rd","Sushi Time","","","","","","","","","","","","","","","","","718-261-0111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Japanese","","Subway: F to 75th Ave","","","","","","","","","","","","","","","","","","TONY JO 699 Francoise Villeneuve &#8211; Assign","","","718-261-0111","","","","","","","","","","","","","","","","","","","","$$","SushiTime","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","Cheap eats","Cash only","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","West Village","","","","","","","","","","","","","","","","Daily 1&#8211;11pm","","","","","","","","","","","","","","","","9582","","","","","","","","","","","","","","","","190 Bleecker St between MacDougal St and Sixth Ave","Sangam","","","","","","","","","","","","","","","","","212-228 4648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Indian","","Subway: A, C, E, B, D, F, V to W 4th St","","","","","","","","","","","","","","","","","","","","","212-228 4648","","","","","","","","","","","","","","","","","","","","$","Sangam","","ED","","","","","","","","","","","","","","","","","www.sangamny.com",""
"","","","","","","","Cheap eats","Cash only","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","East Harlem","","","","","","","","","","","","","","","","Daily 10am&#8211;10:30pm","","","","","","","","","","","","","","","","9584","","","","","","","","","","","","","","","","339 E 108th St between First and Second Aves","Cafe Ollin","","","","","","","","","","","","","","","","","212-828-3644","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mexican","","Subway: 6 to 110th St","","","","","","","","","","","","","","","","","","","","","212-828-3644","","","","","","","","","","","","","","","","","","","","$","CafeOllin","","ED","","","","","","","","","","","","","","","","","www.cafeollin.com",""
"","","","","","","","","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","Brooklyn, NY","","","","","","","","","","","","","","","","","","Brooklyn: Cobble Hill","","","","","","","","","","","","","","","","Mon&#8211;Sat 10am&#8211;5pm","","","","","","","","","","","","","","","","9585","","","","","","","","","","","","","","","","309 Court St at Degraw St","D'Amico Foods","","","","","","","","","","","","","","","","","718-875-0998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Food or Beverage Shop","","Subway: F, G to Carroll St","","","","","","","","","","","","","","","","","","","","","718-875-0998","","","","","","","","","","","","","","","","","","","","$","DAmicoFoods","","ED","","","","","","","","","","","","","","","","","www.damicofoods.com",""
"","","","","","","","NYCVisit: Culture buffNYCVisit: ExplorerNYCVisit: FamilyConversation-friendlyDining at barFull barGood for large groupsKid-friendlyNo steps at entranceTourist spotWheelchair accessible bathroom","AmEx, DC, Disc, JCB, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Midtown West","","","","","","","","","","","","","","","","Mon&#8211;Fri 11:30am&#8211;2:30pm, 5&#8211;11pm; Sat, Sun 5&#8211;11pm","","","","","","","","","","","","","","","","9586","","","","","","","","","","","","","","","","231 W 40th St between Broadway and Eighth Ave","Inakaya New York","","","","","","","","","","","","","","","","","212-354-2195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Japanese","","Subway: A, C, E to 42nd St&#8211;Port Authority; N, Q, R, W, 42nd St S, 1, 2, 3, 7 to 42nd St&#8211;Times Sq","","","","","","","","","","","","","","","","","","TONY NTW 700 Daniel Gritzer","","","212-354-2195","","","","","","","","","","","","","","","","","","","","$$$","InakayaNewYork","","ED","","","","","","","","","","","","","","","","","www.inakayany.com",""
"","","","","","","","","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Tribeca","","","","","","","","","","","","","","","","Mon&#8211;Sat 11am&#8211;9pm","","","","","","","","","","","","","","","","9587","","","","","","","","","","","","","","","","90 Worth St at Broadway","Farinella","","","","","","","","","","","","","","","","","212-608-3222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Italian","","Subway: 1 to Franklin St","","","","","","","","","","","","","","","","","","TONY NTW 700 Daniel Gritzer &#8211; Assign","","","212-608-3222","","","","","","","","","","","","","","","","","","","","$","Farinella","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Greenwich Village","","","","","","","","","","","","","","","","Mon&#8211;Thu 11:30am&#8211;12:30am; Fri, Sat 11:30am&#8211;2am; Sun noon&#8211;midnight","","","","","","","","","","","","","","","","9588","","","","","","","","","","","","","","","","189 Bleecker St at MacDougal St","Ritz Asia","","","","","","","","","","","","","","","","","212-228-3366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Asian: Pan-Asian","","Subway: A, C, E, B, D, F, V to W 4th St","","","","","","","","","","","","","","","","","","TONY NTW 700 Daniel Gritzer &#8211; Assign","","","212-228-3366","","","","","","","","","","","","","","","","","","","","$$","RitzAsia","","ED","","","","","","","","","","","","","","","","","www.ritzasia.com",""
"","","","","","","","","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Midtown West","","","","","","","","","","","","","","","","Mon 4&#8211;10pm; Tue&#8211;Thu noon&#8211;11pm; Fri, Sat noon&#8211;1am; Sun noon&#8211;9pm","","","","","","","","","","","","","","","","9589","","","","","","","","","","","","","","","","321 W 51st St between Eighth and Ninth Aves","Sweet Emily&#146;s","","","","","","","","","","","","","","","","","212-957-9338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American Creative","","Subway: 1 to 50th St; C, E to 50th St","","","","","","","","","","","","","","","","","","TONY NTW 700 Daniel Gritzer","","","212-957-9338","","","","","","","","","","","","","","","","","","","","$$","SweetEmilys","","ED","","","","","","","","","","","","","","","","","www.sweetemilysnyc.com",""
"","","","","","","","","AmEx, MC, V","","","","","","","","","","","","","","","","","Brooklyn, NY","","","","","","","","","","","","","","","","","","Brooklyn: Gowanus","","","","","","","","","","","","","","","","Mon&#8211;Fri 6am&#8211;9pm; Sat, Sun 9am&#8211;9pm","","","","","","","","","","","","","","","","9590","","","","","","","","","","","","","","","","272 Third Ave at President St","The Crooked Tail Cafe","","","","","","","","","","","","","","","","","718-852-1414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Caf&eacute;s & diners","","Subway: M, R to Union St","","","","","","","","","","","","","","","","","","TONY NTW 700 Daniel Gritzer &#8211; Assign","","","718-852-1414","","","","","","","","","","","","","","","","","","","","$","CrookedTailCafe","","ED","","","","","","","","","","","","","","","","","www.thecrookedtailcafe.com",""
"","","","","","","","NYCVisit: TrendsetterNYCVisit: Glamour houndNYCVisit: Power brokerNYCVisit: RomanticBar sceneConversation-friendlyDate placeDining at barFull barGay-friendlyGood for large groupsLate nightTrendy","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Midtown East","","","","","","","","","","","","","","","","Mon&#8211;Sat 11:30am&#8211;11pm; Sun 11:30am&#8211;5pm","","","","","","","","","","","","","","","","9591","","","","","","","","","","","","","","","","717 Fifth Ave at 56th St","Armani/Ristorante 5th Avenue","","","","","","","","","","","","","","","","","212-207-1902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Italian","","Subway: E, V to Fifth Ave&#8211;53rd St; F to 57th St","","","","","","","","","","","","","","","","","","TONY 700 JO Daniel Gritzer","","","212-207-1902","","","","","","","","","","","","","","","","","","","","$$$","ArmaniRistorante5thAvenue","","ED","","","","","","","","","","","","","","","","","www.armani5thavenue.com",""
"","","","","","","","","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Upper West Side","","","","","","","","","","","","","","","","Daily 8am&#8211;9pm (on performance nights the restaurant closes one hour after final curtain)","","","","","","","","","","","","","","","","9592","","","","","","","","","","","","","","","","AliceTully Hall, 1941 Broadway at 65th St","at65","","","","","","","","","","","","","","","","","212-874-7000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American","","Subway: 1 to 66th St&#8211;Lincoln Ctr","","","","","","","","","","","","","","","","","","TONY JO 700 Daniel Gritzer &#8211; Assign","","","212-874-7000","","","","","","","","","","","","","","","","","","","","$$","at65","","ED","","","","","","","","","","","","","","","","","www.lincolncenter.org",""
"","","","","","","","","Cash only","","","","","","","","","","","","","","","","","Brooklyn, NY","","","","","","","","","","","","","","","","","","Brooklyn: Windsor Terrace","","","","","","","","","","","","","","","","Mon&#8211;Thu 6:30am&#8211;7pm; Fri 6:30am&#8211;8pm; Sat 7:30am&#8211;8pm; Sun 8:30am&#8211;6pm","","","","","","","","","","","","","","","","9593","","","","","","","","","","","","","","","","1658 Eighth Ave at Prospect Ave","Gialeti&#146;s Caf&eacute;","","","","","","","","","","","","","","","","","718-768-0500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Caf&eacute;s & diners","","Subway: F, G to 15th St&#8211;Prospect Park","","","","","","","","","","","","","","","","","","TONY JO Daniel Gritzer 700 &#8211; Assign","","","718-768-0500","","","","","","","","","","","","","","","","","","","","$","GialetisCafe","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","","Amex, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Inwood","","","","","","","","","","","","","","","","Mon&#8211;Thu 5&#8211;10pm; Fri, Sat noon&#8211;3pm; 5&#8211;10:30pm; Sun noon&#8211;3pm, 5&#8211;8:30pm","","","","","","","","","","","","","","","","9594","","","","","","","","","","","","","","","","4959 Broadway at 207th St","Park Terrace Bistro","","","","","","","","","","","","","","","","","212-567-2828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Moroccan","","Subway: A to 207th St&#8211;Inwood","","","","","","","","","","","","","","","","","","Jessie Keyt (E&D 2008)","","","212-567-2828","","","","","","","","","","","","","","","","","","","","$$","ParkTerraceBistro","","ED","","","","","","","","","","","","","","","","","www.parkterracebistro.com",""
"","","","","","","","Cheap eats","Cash only","","","","","","","","","","","","","","","","","Queens, NY","","","","","","","","","","","","","","","","","","Queens: Flushing","","","","","","","","","","","","","","","","Daily 10am&#8211;10pm","","","","","","","","","","","","","","","","9595","","","","","","","","","","","","","","","","38-12 Prince St at 38th Ave","Nan Shian Dumpling House","","","","","","","","","","","","","","","","","718-321-3838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chinese","","Subway: 7 to Flushing&#8211;Main St","","","","","","","","","","","","","","","","","","","","","718-321-3838","","","","","","","","","","","","","","","","","","","","$","NanShianDumplingHouse","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","Vegetarian-friendly","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Gramercy/Flatiron","","","","","","","","","","","","","","","","Mon&#8211;Fri 11:30am&#8211;10:30pm","","","","","","","","","","","","","","","","9596","","","","","","","","","","","","","","","","119 E 17th St between Irving Pl and Park Ave South","Adelina Vegetarian Kitchen (CLOSED)","","","","","","","","","","","","","","","","","212-674-6677","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Vegetarian & Organic","","Subway: L, N, Q, R, W, 4, 5, 6 to 14th St&#8211;Union Sq","","","","","","","","","","","","","","","","","","","","","212-674-6677","","","","","","","","","","","","","","","","","","","","","AdelinaVegetarianKitchen(CLOSED","","ED","yes","","","","","","","","","","","","","","","","",""
"","","","","","","","","Cash only","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Greenwich Village","","","","","","","","","","","","","","","","Mon&#8211;Thu, Sun 8am&#8211;midnight; Fri, Sat 8am&#8211;2am","","","","","","","","","","","","","","","","9597","","","","","","","","","","","","","","","","543 La Guardia Pl between Bleecker and W 3rd Sts","Favela Cubana","","","","","","","","","","","","","","","","","212-777-6500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Latin American","","Subway: A, C, E, B, D, F, V, W to W 4th St","","","","","","","","","","","","","","","","","","TONY NTW 701 Daniel Gritzer &#8211; Assign","","","212-777-6500","","","","","","","","","","","","","","","","","","","","$$","FavelaCubana","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","DeliveryTakeoutWine & beer only","AmEx, MC, V","AmEx","","","","","","","","","","","","","","","","New York, NY","Brooklyn, NY","","","","","","","","","","","","","","","","","Greenwich Village","Brooklyn: Brooklyn Heights","","","","","","","","","","","","","","","Mon&#8211;Thu 11am&#8211;11pm; Fri, Sat 11am&#8211;midnight; Sun noon&#8211;11pm","Mon&#8211;Sat 11am&#8211;10pm; Sun noon&#8211;10pm","","","","","","","","","","","","","","","9598","87 Atlantic Ave between Henry and Hicks Sts","","","","","","","","","","","","","","","178 W Houston St at Bedford St","Dallas Jones","Dallas Jones","","","","","","","","","","","","","","","","212-333-3366","718-855-5511","","","","","","","","","","","","","","","","Average main course: $11","","","","","","","","","","","","","","","Barbeque","","Subway: A, C, E, B, D, F, V to W 4th St; 1 to Houston St","Subway: M, R to Court St; 2, 3, 4, 5 to Borough Hall","","","","","","","","","","","","","","","","","TONY 701 NTW Daniel Gritzer &#8211; Assign (Brroklyn location)","","","212-333-3366","","","","","","","","","","","","","","","","","","","","$$","DallasJones","","ED","","","","","","","","","","","","","","","","","www.dallasjonesbbq.com",""
"","","","","","","","","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Midtown West","","","","","","","","","","","","","","","","Mon&#8211;Thu noon&#8211;4pm, 4&#8211;11:30pm; Fri noon&#8211;midnight; Sat 11am&#8211;midnight; Sun 11am&#8211;11:30pm","","","","","","","","","","","","","","","","9600","","","","","","","","","","","","","","","","772 Ninth Ave between 51st and 52nd Sts","Bossa Nova Brazil","","","","","","","","","","","","","","","","","212-586-5005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Brazilian","","Subway: C, E to 50th St","","","","","","","","","","","","","","","","","","TONY JO 701 Daniel Gritzer &#8211; Assign","","","212-586-5005","","","","","","","","","","","","","","","","","","","","$$","BossaNovaBrazil","","ED","","","","","","","","","","","","","","","","","www.bossanovabrazilny.com",""
"","","","","","","","","AmEx, MC, V","","","","","","","","","","","","","","","","","Brooklyn, NY","","","","","","","","","","","","","","","","","","Brooklyn: Clinton Hill","","","","","","","","","","","","","","","","Daily 6am&#8211;9pm","","","","","","","","","","","","","","","","9601","","","","","","","","","","","","","","","","999 Atlantic Ave between Classon and Grand Aves","Choice Atlantic (CLOSED)","","","","","","","","","","","","","","","","","718-636-8996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Caf&eacute;s & diners","","Subway: C, Franklin Ave S to Franklin Ave","","","","","","","","","","","","","","","","","","TONY JO 701 Francoise Villeneuve &#8211; Assign","","","718-636-8996","","","","","","","","","","","","","","","","","","","","","ChoiceAtlantic(CLOSED","","ED","yes","","","","","","","","","","","","","","","","",""
"","","","","","","","","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Midtown East","","","","","","","","","","","","","","","","Mon&#8211;Fri 11:45am&#8211;10pm; Sat 8pm&#8211;closing; 2&#8211;10pm","","","","","","","","","","","","","","","","9602","","","","","","","","","","","","","","","","10 E 48th St between Fifth and Madison Aves","Wolf & Lamb Steakhouse","","","","","","","","","","","","","","","","","212-317-1950","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Steakhouses","","Subway: E, V to Fifth Ave&#8211;53rd St; 6 to 51st St","","","","","","","","","","","","","","","","","","","","","212-317-1950","","","","","","","","","","","","","","","","","","","","$$$","WolfLambSteakhouse","","ED","","","","","","","","","","","","","","","","","www.wolfandlambsteakhouse.com",""
"","","","","","","","","MC, V","","","","","","","","","","","","","","","","","Queens, NY","","","","","","","","","","","","","","","","","","Queens: Woodside","","","","","","","","","","","","","","","","Daily 7am&#8211;11pm","","","","","","","","","","","","","","","","9604","","","","","","","","","","","","","","","","62-29 Roosevelt Ave at 62nd St","Jollibee","","","","","","","","","","","","","","","","","718-426-4445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Eclectic","","Subway: 7 to 61st St&#8211;Woodside","","","","","","","","","","","","","","","","","","","","","718-426-4445","","","","","","","","","","","","","","","","","","","","$","Jollibee","","ED","","","","","","","","","","","","","","","","","www.jollibee.com.ph",""
"","","","","","","","","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Upper West Side","","","","","","","","","","","","","","","","Mon&#8211;Wed 11am&#8211;10pm; Thu&#8211;Sat 11am&#8211;11pmSun 1&#8211;10pm","","","","","","","","","","","","","","","","9605","","","","","","","","","","","","","","","","507 Columbus Ave between 84th and 85th Sts","Akai Lounge","","","","","","","","","","","","","","","","","212-362-6200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Japanese","","Subway: B, C, 1 to 86th St","","","","","","","","","","","","","","","","","","assign","","","212-362-6200","","","","","","","","","","","","","","","","","","","","$$","AkaiLounge","","ED","","","","","","","","","","","","","","","","","www.akailouge.com",""
"","","","","","","","NYCVisit: TrendsetterNYCVisit: Power brokerNYCVisit: Glamour houndBar sceneBrunchDining at barFull barGood for large groupsLate nightLively sceneOutdoor seatingSolo diningTrendyDeliveryTakeout","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","West Village","","","","","","","","","","","","","","","","Mon&#8211;Thu noon&#8211;1am; Fri noon&#8211;2am; Sat 11:30am&#8211;2am; Sun 11:30am&#8211;midnight","","","","","","","","","","","","","","","","9606","","","","","","","","","","","","","","","","257 Sixth Ave between Bleecker and W Houston Sts","Scuderia","","","","","","","","","","","","","","","","","212-206-9111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Italian","","Subway: A, C, E, B, D, F, V to W 4th St","","","","","","","","","","","","","","","","","","TONY NTW 702 Daniel Gritzer","","","212-206-9111","","","","","","","","","","","","","","","","","","","","$$","Scuderia","","ED","","","","","","","","","","","","","","","","","www.scuderianyc.com",""
